0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.36066163617503083,0.4159192877477932,0.37942694994720255,0.2679024307387948,0.6514180659522777,0.5544908501042984,0.15876743657433662,0.4514922824937511,0.5293987957434676,0.35944849213184177,0.34487600602829765,0.5074187090280626,0.5260057871246201,0.6165136303060398,0.2870345105474444,0.329489373995012,0.47014752852774755,0.5417380954227188,0.2484526887395868,0.4076504400226993,0.17486573257826257,0.26500676935711054,0.47581321170585333,0.45147348980918,0.2749591984298343,0.31407051722712775,0.2833983585382702,0.4490693138294138,0.35231667848218423,0.5676544963851518,0.6241727217181601,0.34181336991744204,0.5026586274452355,0.3358805666684607,0.3163787635477778,0.266526524688224,0.3634128421402967,0.4815304352245776,0.3816648001232586,0.45383458009838,0.3084962309578053,0.22157866789500985,0.43769165259305753,0.26357658198994127,0.3892190051955879,0.5351641634308151,0.3153427187855191,0.28279829996052824,0.5093919127170323,0.3661702401286076,0.390719884269482,0.5979752240741512,0.14548973011764987,0.31299512578926125,0.3596771014870134,0.47716640582942205,0.4720338208785911,0.29769014121237014,0.5367280308625101,0.39181197365752174,0.5093350529659068,0.39258076941663766,0.4524346810981629,0.4317474606211363,0.4737575390234694,0.48757274662122885,0.2431570528004146,0.44670233376305885,0.3570281607944669,0.3687392845715171,0.34624933500161204,0.40153850787096385,0.36800949467737326,0.37232031221943407,0.36130998015451915,0.5179477573028544,0.4225456510401389,0.34486091453265605,0.3046894795338978,0.5006901148057016,0.3745116566032162,0.289138123654606,0.32383865256056416,0.169938302573465,0.5763655604035154,0.5184737888141524,0.4261483319703158,0.29260735670432697,0.40366703898687567,0.3643377004562046,0.19660214524232617,0.3051817743486922,0.4422400334598486,0.3586207491446686,0.3118754964544875,0.18606500852105373,0.29776645186115247,0.3332236226364628,0.5074462960665272,0.3272193710732379,0.5880884397230799,0.39396117015675663,0.3294431623194131,0.38896381691505233,0.4677969220712296,0.09981028614231793,0.3425134071309467,0.5492702058333878,0.2623869187862763,0.2585480097257276,0.28300448370075937,0.14041756452033666,0.38901288780888066,0.27002654448513963,0.33611629953726846,0.5549228534485224,0.31961667935501903,0.7088842801126116,0.30922049746008196,0.3552027209552258,0.24321720533098873,0.5043996103410611,0.5421233124884378,0.44082614092375094,0.27951630816371487,0.5082729083024398,0.3978802933804644,0.3150964532998913
0.17310523296940464,0.1599788275017083,0.28200482462467946,0.17074348453881916,0.25684241588177625,0.2434314642505466,0.4237390051211204,0.3872898559589332,0.1340501514802172,0.39935809158147934,0.28006084104109824,0.38248021648097397,0.2272817747683673,0.18219811784715303,0.3397296475895334,0.49567541396438913,0.17868554156385524,0.10705841144125892,0.2672932338762408,0.2888784529029438,0.21803607223600996,0.27107302220555185,0.14005810588549944,0.390334165834469,0.2800754863004204,0.2987993411713274,0.21110965083706557,0.2749168828065293,0.21082925386393897,0.20934818433088248,0.3470543907154375,0.36855244594574704,0.4214728924037552,0.2518363371359386,0.39753592599946713,0.24162565823892015,0.31677974465435677,0.16320434188316532,0.35333437620282604,0.346429039147402,0.3130314684288743,0.38587737317486404,0.2588081310568263,0.23941863760533527,0.5651270445414301,0.17939782429970483,0.40345544117296805,0.4073109517124581,0.32164598589436677,0.46344016045535597,0.2716320676691253,0.2737557198988823,0.15577227159881313,0.36455948881140826,0.4680245147172446,0.435946928845264,0.08929970452100443,0.4734805506639477,0.22535585955279436,0.2694460709997662,0.417539241977574,0.20464224207169326,0.3462818735751924,0.29469874415466074,0.40425692029748894,0.32176688455096675,0.44450295201539497,0.4662850736555254,0.3744764335598467,0.40849538498485055,0.2258073583254295,0.3931334613496958,0.4579633994204926,0.5356930344797913,0.40300868415308616,0.4552665794131086,0.4989718969277662,0.3224156759756809,0.34458268282123466,0.24586594780084498,0.3059921167599759,0.284943418057421,0.3809193582854727,0.14904166060056007,0.3781770359646447,0.6093120200455647,0.1463900061677897,0.2132304357283531,0.28233825182419703,0.17519533706402818,0.1553039043070733,0.530688690273635,0.20236083746080408,0.19693907959819495,0.2755464703297389,0.2898834286504135,0.48244263664214787,0.5284038958688373,0.5397268132183297,0.44228946104290096,0.49622515580296567,0.4442737187924429,0.34327446393858563,0.2751940669543168,0.6573222954991431,0.20668200297552988,0.34529545564410863,0.29175090305695617,0.2794488785568153,0.1493742430245663,0.5426121010060456,0.24763616906872948,0.34185871194926526,0.15601210919165892,0.3106985630858957,0.3897490323841152,0.219854534084643,0.3986771538148229,0.5558128182324039,0.4636133246594817,0.29080317510199144,0.4214280152953586,0.4621559284306642,0.3859045268601459,0.2997297940606974,0.2602894454939452,0.6188403204136866,0.12683202971699326
0.45850999525368635,0.4802280938342091,0.3801610839291557,0.28363898487098294,0.6684819490723407,0.546701260632847,0.1920776950781784,0.4978395763022462,0.5065030826031071,0.3877805623671342,0.46395696157343513,0.5152380930929106,0.5284144206935876,0.6313582483164032,0.30543920222880966,0.4035372215579306,0.5191796811468989,0.4261550230237741,0.2596793847601529,0.2890548046487413,0.28237157149221054,0.24734792321744553,0.45511200287748166,0.5399027065384265,0.3115889081066309,0.382321000467439,0.3657641015222936,0.3474030972537218,0.5157355893160868,0.6175665586975874,0.5682457010829383,0.41934396663510415,0.5252580465954284,0.3880403337147182,0.4502108659997741,0.26593662613121744,0.34297307583724196,0.5004375739325233,0.43742264207180603,0.5118268924828228,0.29456440479895757,0.24221216593879438,0.40846835903924966,0.3245079583620415,0.462884716089884,0.5741027314781081,0.34455899398680756,0.3320637116701743,0.4203506140479415,0.365025819001091,0.258023120137136,0.4841053295374749,0.17770668178779592,0.37398908206676773,0.4015233767521774,0.5799158176228206,0.42469695420068915,0.4964283466727451,0.4896911165356057,0.5871194505886462,0.5622537128175076,0.4112725688755596,0.4950772365190763,0.40260921515778025,0.46225383725082425,0.4540669750299575,0.3976477713811607,0.522416943377062,0.40549256154158664,0.4312045045605293,0.33051136374651524,0.4755300008501952,0.3899046976199927,0.5010308440060638,0.29204643898105154,0.4691904961569423,0.46942109890296513,0.45599081853424706,0.34142210248576726,0.6294012994747586,0.37434651180731393,0.2645908488674745,0.3263680841929978,0.17636382422803207,0.6517010257960243,0.5648251032098504,0.48290655211012645,0.42776275781166045,0.29320807849910124,0.4561304459680744,0.27215578956831427,0.34988370965842785,0.27594779977233824,0.39646032440630147,0.27992594006682125,0.20647177668212952,0.2357577639288044,0.3351789400593207,0.5171435859165546,0.5262260765368096,0.6813454052925491,0.3359244382564821,0.4027429643498632,0.41506398984347553,0.5030293432034745,0.1322808157957256,0.38900556403933245,0.5786321474007257,0.28769686535097827,0.3482801944346355,0.2975184267937864,0.2961959909961828,0.43941170141603236,0.25078988803826296,0.4018363996407483,0.6110035486841272,0.3222035631309447,0.6716066468705219,0.4394780845443481,0.4035190140307287,0.38359209367240077,0.5376371215365862,0.6527345844560473,0.4308088564692958,0.3223951012495752,0.5181393392260407,0.4218880513460158,0.332365897550954
0.5193194414277853,0.3620822002961074,0.4599457634968015,0.5583276498565015,0.4590110145027923,0.5376823298286424,0.5414613726746377,0.4328383450893899,0.18474987560054046,0.3491049658979218,0.3575954949439612,0.6238828515405198,0.24042537647595347,0.2617920654216706,0.3524258055017434,0.630491320311179,0.20340314487856265,0.11312445271713485,0.542438436243123,0.3180750180523949,0.5673856303498834,0.2277437160127932,0.1132203703686091,0.4936017263725234,0.5476330245348752,0.3661998923554938,0.39497259568702897,0.2233603499729936,0.3890363714540801,0.1128870333422208,0.3850851251166383,0.6529971431927442,0.38550407430823364,0.5962336638774973,0.4860933054814329,0.6387851949659736,0.485354615924441,0.09687466919514551,0.4965077321211272,0.4460979945969321,0.5562199087493966,0.5166085031608801,0.6521735429739873,0.5169662166897672,0.5091508605402497,0.44459303258758753,0.6017968098142747,0.45868864352603156,0.24070147222255606,0.44379866304066334,0.5686696408225563,0.443917243104275,0.4258841962914854,0.4942527360437907,0.5729058538189763,0.5963680492052295,0.1768523127300284,0.4012012421621234,0.10395052723947848,0.1928662552474826,0.6911550989204905,0.6098293505296306,0.37622964716888646,0.4228465419131907,0.5164081767697501,0.5761308495102881,0.6336961680729986,0.3585976643514865,0.5495350517588471,0.6630488587966847,0.3484800025659116,0.6466402550765591,0.37550965970321193,0.6677366126956347,0.40836473150540664,0.37003797088045065,0.6161388348998379,0.5294113855868767,0.6238480041527631,0.24127471674874293,0.42100165694296277,0.5898706101289012,0.3973627729460613,0.594941237321806,0.38878444283549024,0.6065163175230532,0.2129353594435533,0.5702203413932669,0.46319491495162596,0.3068526364611466,0.43680737161949906,0.6066399536343876,0.2077700324495328,0.43605374390862495,0.5732893770677406,0.4260465275225047,0.2808428340638547,0.7859050982085085,0.4592694431426489,0.6359426969818651,0.27852973528674607,0.5223034126484378,0.5882828155744467,0.6873206785965738,0.39971243498768927,0.3694017967344538,0.5595680214329701,0.4032821652450006,0.6685248535540247,0.5938340162119407,0.5327200521326725,0.4365826419158687,0.6818400361487569,0.38658346892681184,0.3880328223137271,0.4196806602281246,0.6381501571262438,0.23470436839221043,0.6549525662080484,0.5424219778196697,0.45985943292645276,0.44160721970075034,0.47908440086056636,0.37589920969924284,0.4470447691301906,0.43582678174866285,0.5842754137284303,0.14486348108972152
0.1368224986035885,0.16882839345073325,0.3172177981374336,0.24690316879537633,0.3157040587071266,0.37490076380770293,0.3420539498065257,0.44640041741756614,0.24053747839251105,0.446873329173899,0.25024226972681585,0.3467996378374467,0.24989395230917189,0.3781648737954327,0.2676240841564198,0.3792130230547478,0.33845503188559456,0.20418946293891585,0.289815460822718,0.2817771531722313,0.3057703358149094,0.2372270265611432,0.18049854242782754,0.3222805871166819,0.2285292670661328,0.3691284781738455,0.21987839903755607,0.29610989504399743,0.257430148077094,0.2569754668585262,0.40522251033603557,0.3284048447705809,0.5438570755573728,0.37352106231018173,0.45918486921289664,0.2985775019795928,0.2277397438916464,0.3698939323944332,0.4366822298193568,0.4429554350863606,0.3472238868015874,0.3298625074189969,0.26567905305480416,0.2607131358109977,0.5173579228471301,0.3175533842959926,0.45832353911491,0.3817354118590854,0.35431967484493493,0.5641539292084807,0.34716199643428963,0.5062079620732782,0.12514477551290612,0.3259385162824318,0.3875849700679902,0.5439168153079958,0.11276722495310892,0.4990457335522449,0.21581673923697492,0.2615804812823595,0.42447457392765975,0.24525599317700492,0.3036154087538653,0.34701608270642076,0.42443368576975127,0.3025835692746193,0.2746784154306578,0.4391021284159228,0.34042677912983205,0.3234524185073525,0.2476818007683992,0.4145420140687039,0.3929313165779102,0.41182238607789,0.36278964887670734,0.3831098979598926,0.43312365690601307,0.39045669402510896,0.2780638009538552,0.27618716700832713,0.25134636419907086,0.2791232320501701,0.39939231498268957,0.20159501896154086,0.45099994195051474,0.5750662738713992,0.22618105687281315,0.29611000405174026,0.30160663923768377,0.3961263533638839,0.20965771316608794,0.3779395859798743,0.255314741017181,0.21519300549879553,0.32280481704278857,0.34686868484235167,0.42029559450097814,0.6090353888166038,0.5189906158642339,0.5745330398992918,0.5719084379145097,0.42109968374301454,0.3528772606000991,0.26413504283523864,0.506052752702876,0.18275674446218232,0.3089246727382291,0.4930862239174955,0.3353976916146342,0.3856772084787919,0.3800275626592989,0.22923372604380712,0.3649934502552086,0.19070953484706335,0.3854796898486919,0.549580253152532,0.38263671266632593,0.4591468892573706,0.4669852584957125,0.3749284408917429,0.21823869741948398,0.3905571302965035,0.49419422184021533,0.4411174329098801,0.45136034073966913,0.4176805556707814,0.5024149236326548,0.20042770948202376
0.38638525980069305,0.32823604632651004,0.4412403133018682,0.5390595711842708,0.42201990653052235,0.4480517758555282,0.5805393102824161,0.44335456439165677,0.1954867656319583,0.3250054736499426,0.37830802550404713,0.5393538527872012,0.24013348922107866,0.2066781265832656,0.3302971358079742,0.626845980276855,0.1864761898226384,0.15862667088429522,0.5058587043579804,0.2961410807535936,0.49898517656243274,0.26329524726878695,0.16976285261299723,0.39597725301259534,0.5935821688473595,0.3161360047774449,0.3600886764084423,0.22678094051289288,0.36772281116322314,0.1636307048603801,0.4058523284904758,0.637849184716713,0.4556436444642119,0.5438769466043388,0.4137824374243164,0.5910431923401589,0.5310268179199743,0.09643639575536368,0.43048800902516554,0.3472997249006278,0.4322785856934262,0.4581226119727805,0.5910174438475383,0.5273422425556696,0.42468650961243726,0.3822188290797383,0.5129894674764016,0.48832525123755527,0.297667239844529,0.40728421340744636,0.49823219299588734,0.37571914753369856,0.41611913528225336,0.4378174915028291,0.5497620283556033,0.5095690217049936,0.1215825458597175,0.43151520200131044,0.09782377162331163,0.1748105744606554,0.6400973881531532,0.46927348114475964,0.36760539583446367,0.4248827686905004,0.5913533254967691,0.5266489019605461,0.6383241138800587,0.356615743700997,0.39576018629936865,0.6120187351298108,0.41251799563905994,0.6038995008619533,0.30244343600332296,0.583464432598817,0.23440257306271411,0.34553785476117577,0.6358629503133513,0.482933401204396,0.5276593782525849,0.19003929149894533,0.39170315403926986,0.6060447037454381,0.34858811274033086,0.406231609254326,0.370383750494791,0.610025364297307,0.13120736582836254,0.49818492657800606,0.3554206009325866,0.3719869558996677,0.49366416832690807,0.5402855477802575,0.2319875107338957,0.3829899853135682,0.5178722907602797,0.38878236030048674,0.3379227390589662,0.72156497450408,0.4341449490597652,0.5562884192212642,0.2933167827121658,0.5755139088750487,0.5616602203181416,0.6596737537925769,0.42754303828323403,0.3362365674837802,0.4560041628985838,0.3629120515033569,0.6439748401946248,0.37719139479133423,0.53945123364848,0.3383481406082881,0.5927415312465328,0.5750703185015912,0.36414298628946035,0.3946299192705985,0.6230676930387891,0.233667897808291,0.5378124842522579,0.48649363941691337,0.3162045014050742,0.42820627874325606,0.42518622911725706,0.28948116887662495,0.5180264883638828,0.3429904721202329,0.5339040659724043,0.16813238670087507
0.18770058823941574,0.21381760184356938,0.26265545066315693,0.2238324977769661,0.3675877983707607,0.3817924122667289,0.29027656642428734,0.41623549951719846,0.2873608776167923,0.387914887184852,0.3648036836913566,0.3288554481297084,0.3258933444007533,0.41817518561060213,0.25140787668192216,0.3555735587084984,0.35171206734826455,0.22345668339015728,0.20257359109375164,0.18740598512136564,0.26278981701283677,0.24922337587978433,0.23413881592206243,0.44015526779087827,0.3172726421743334,0.25591908615863457,0.1819997895945653,0.27544414620957697,0.2635453599187993,0.29369270571171635,0.49468068395808934,0.45452443019126504,0.48151066361172173,0.2131250752515939,0.24739813920516815,0.24027048975423704,0.3107204709863456,0.36800916864181116,0.42219318108060605,0.3957532838804635,0.31436767749056593,0.32680915652619713,0.24662826132208604,0.24054664174442633,0.4983907728371608,0.22705623433631694,0.2087210415971702,0.34658770649746345,0.4222084234748188,0.3989733676538631,0.19917301024809553,0.34103032875391104,0.10570492366545708,0.326021194547547,0.375976508502204,0.4732040659793429,0.15830773768512058,0.4363129930277808,0.19156552184190057,0.4441826475875207,0.44008138782241585,0.15368794863076374,0.266677027594021,0.34597740667999016,0.37131199684946786,0.3970270120903778,0.2657147299736777,0.38510337418793905,0.23747192789311128,0.2655398941997164,0.1781100250464961,0.4196898395731873,0.4150074553979402,0.3418852508557637,0.4538317391726351,0.43653442359931327,0.3707733551502137,0.3346613544022832,0.2419132104676131,0.407640291350309,0.2887266357988546,0.24645990586774713,0.27881043554957347,0.19304571050910965,0.47991171538721517,0.5132587740718255,0.21957502678922075,0.23802723048679497,0.21583925114629363,0.30949883664945366,0.1621601769523725,0.3484410683177939,0.2263564997364955,0.2657925611722688,0.26607674641575957,0.31800702935620584,0.24128576189128542,0.4191710640835539,0.47807234055487646,0.422725093383509,0.41689548556626943,0.41270771271546103,0.294227082010352,0.3267911643571385,0.5451758840234606,0.1566087640811162,0.3077846617644299,0.5101126439086177,0.27225138473230726,0.11579132380479232,0.3976223994950009,0.20986722566125388,0.3820733409394225,0.18117892127381724,0.42222819450576643,0.4584363494166543,0.212720047903123,0.4503197319842746,0.3909528450317744,0.34550013198287965,0.29757342259506303,0.45924558546854355,0.5148151614396274,0.4498013995990719,0.365848405243945,0.3192676928918171,0.4283792235568177,0.20565515100020032
0.49809100539305085,0.3067702043807904,0.5018323304240784,0.5344350124151599,0.4450464632262798,0.5046171794209247,0.549110136805374,0.45796687362665706,0.1674878217302782,0.37467373740516285,0.3828496845644574,0.577950531448328,0.14149798033609348,0.23730880971642188,0.31575901910504306,0.6543873681531234,0.2841131670689192,0.10262317373623973,0.6135979205798747,0.31127838363625887,0.5390587934514992,0.2867415351891215,0.09759460840893515,0.41132161243893034,0.5862593891992655,0.3735581478552226,0.3522243591445908,0.2421307241145238,0.29758783739839495,0.11563369963184084,0.35432647826827957,0.6429361106869853,0.4232910015758058,0.59316392189076,0.5231915285618561,0.6260452786097701,0.5134942963722424,0.07977611232020639,0.4879112491505472,0.3636309485951251,0.4758299738677273,0.5604313388269546,0.684939762121012,0.517800658359375,0.47333161454882394,0.41427243289819105,0.5418041881235247,0.4677129291294405,0.242311154699925,0.42334221175108505,0.5243189839556367,0.40414253820756835,0.5148806075076617,0.4356733257184839,0.5614315724207948,0.5653627308379054,0.1705709649149621,0.47196147622111867,0.13870147228071206,0.22234727065509938,0.6475889859861675,0.4998829343262276,0.37365017644666143,0.460908497462361,0.537447408759013,0.512674630635226,0.6927000096568083,0.38967416658839166,0.4610302123465319,0.6928925575147726,0.38957641394523956,0.6205923412707023,0.4121002612636485,0.6175670599278641,0.4540359079679396,0.33875808450106437,0.6822692560417088,0.49350878034595413,0.6378871425331162,0.34111168204897957,0.38731661773162296,0.4886818610577238,0.3561942413796597,0.5448703810213169,0.40432010734637414,0.5704419620013192,0.2539543726474715,0.6006343993777284,0.5428824981921523,0.33134385682454615,0.44365049816973867,0.6110426231129407,0.20415910611728688,0.4349204844027651,0.48870021921417767,0.41708380520541444,0.27543371962111346,0.7824458276421705,0.5570920915561657,0.648228413544323,0.3654111822092135,0.5859174159339604,0.6297208554356899,0.7176225299403507,0.455783119665259,0.43117195023725,0.5967240518714269,0.38914080112782773,0.6886278950237247,0.4934726065159861,0.6359295874199901,0.5266057262575642,0.6982743768672302,0.545169830651147,0.38622328636562875,0.39137623387724735,0.6220496674909036,0.16838956737226352,0.6398846039101163,0.5578611787176248,0.4690313762791998,0.4818316778242165,0.40572511777691184,0.2712169286262125,0.38842154411840035,0.46017603784872896,0.5834824770039825,0.2362110805400268
0.16224825812535448,0.27336644720156533,0.2464271486853996,0.2890833896691647,0.3918839516032142,0.2937077169841547,0.3789583197558507,0.3076564850610666,0.2658217631267958,0.35335321679577103,0.3600641128890387,0.36442765626594126,0.28643783283644103,0.21604541473107838,0.2682699078097253,0.4552008278140276,0.18360790538569982,0.140043240596355,0.2938598247555934,0.17928999996234102,0.31152795026434915,0.19249931445371224,0.17194940759549698,0.2573147948774384,0.3485262107278232,0.2941419433306348,0.18948003717953943,0.2670905635899297,0.23800886325811638,0.20828294629680838,0.391669822959374,0.2559742837094379,0.3946028744797151,0.3673169721042797,0.3756832459181547,0.4319837677152382,0.28868507684923544,0.18464142348983995,0.3215177840958232,0.3734157618772794,0.29791164882368804,0.2566592708882757,0.3269691240178351,0.26725527397563964,0.4474948053524313,0.17437277321363043,0.36467282496978887,0.4020091566685494,0.24268590023265993,0.41919909575333103,0.27636474810047185,0.2606046949885687,0.14517800589540605,0.2872550082240995,0.46805145980556306,0.4449938064916614,0.10209233853711946,0.4612864306634254,0.16732302901423962,0.16360966763763374,0.327980964683385,0.3534660722729079,0.36169102754867555,0.3811472455996366,0.42247417099404305,0.40091656604206777,0.2584916955657932,0.4345265469069575,0.13751895663573468,0.32328095593846556,0.26167613893532543,0.4736661506301907,0.2507210050018331,0.36012561434547025,0.2975091305383496,0.3733840027762043,0.41152591720466614,0.308978183420537,0.27828737567322237,0.20844267543092054,0.2269786406107165,0.25308036865228295,0.3476683881063727,0.19956369550582545,0.40345285384097007,0.5520307144452707,0.15746738859534548,0.2456780332369629,0.22335178098060818,0.23446556723886225,0.34564726508230575,0.4197963636129315,0.20010886200073413,0.13799011333655425,0.3209450699856705,0.44472516225876363,0.31624363198785616,0.4627350347124361,0.38622478431324403,0.4337122964457585,0.3803470791716932,0.3637630373755559,0.374923075501939,0.23262103681946703,0.40798818503294654,0.42439140112266516,0.34803844368238207,0.3693042635302455,0.4069774279099333,0.2131710721960574,0.44192451428929497,0.5226959217513704,0.33009641051719074,0.14976967674474645,0.24994338932547386,0.4292021222084842,0.22904689429173408,0.34337591472706225,0.4026436161719771,0.3938842539138081,0.4093940494910757,0.3138228965238285,0.31528867906270724,0.4112669872778282,0.3126174785329081,0.28083553869761496,0.5172558957011951,0.16514423376263473
0.22621904358739722,0.2544278282805561,0.339686032813626,0.19938861078425277,0.27825939888434525,0.33321230150521963,0.42551759077142215,0.4294961267058622,0.14693915545682806,0.4244573741409675,0.31172377011947316,0.3679924361120487,0.3240228815651776,0.2716732225296204,0.3122498687425899,0.456401637528492,0.1922845891206521,0.1207214686343988,0.2290049211479426,0.3224253924453636,0.4194071801791949,0.23349265290068394,0.16280471676338515,0.40260493857839835,0.19423686335401902,0.36086613313638394,0.24546957999867386,0.23175011231395828,0.2710081506947656,0.24077058041863236,0.37573474888900993,0.38091170647335015,0.3949168925031572,0.4524376852556309,0.4276062347166124,0.4653639351734472,0.28790984267496883,0.13506563249867143,0.4166660017038254,0.27885141124610346,0.29509717878598357,0.32824514892047135,0.23010196873915442,0.2766629713006664,0.4345546678325698,0.1091507313583876,0.533772921492988,0.45263897271045594,0.2971331954462595,0.4426883127147354,0.2790957927755325,0.3534923676038608,0.15684943193583858,0.31942944204031887,0.4645980110942499,0.42867746660952705,0.11112257573770368,0.27059813765077456,0.28506796503749365,0.2167129860605913,0.37481161034144667,0.2538971725319814,0.37228705475294865,0.3390361530864752,0.2731625915486063,0.27144933114349395,0.25078412160828056,0.2808502018146122,0.16084364694180106,0.3843853314617533,0.24068215907850748,0.5085603003208186,0.3687763564303731,0.3867728429067877,0.2725642891559477,0.5572371385518851,0.4554100174316247,0.28359501189625863,0.3252219961979483,0.20459756765304526,0.275342416186793,0.37395645257757354,0.373425610648836,0.2186213477099324,0.3400082406175499,0.6345774324503268,0.1341192801642161,0.4529889609045264,0.345129240889967,0.24526199340136418,0.2850227227352303,0.4822050753375207,0.17057739712167982,0.1098629341329115,0.21290792870433128,0.27937062912379657,0.3274852031693293,0.45170691572600813,0.46706964029789166,0.536587682714542,0.39679140772058863,0.44864965024557596,0.3581228204111335,0.2342495772832896,0.37971306957343137,0.18270224833902463,0.18532344315192986,0.3682130503286161,0.35446303584760286,0.1551978859712192,0.35824709142338834,0.26208604615609893,0.23754987095901806,0.14704911119239691,0.24443155395378302,0.3859072169242468,0.35729561102618446,0.39632735568272226,0.43445913282626114,0.44874220621451666,0.25432378981440945,0.4134855993633073,0.3441558272802233,0.43662078673812327,0.3945429986106616,0.2820340159401256,0.6275790767189277,0.2258432706509064
